"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Datenschutz","SVO_demo_choice","1_SVO_choice","1_SVO_time_First Click","1_SVO_time_Last Click","1_SVO_time_Page Submit","1_SVO_time_Click Count","2_SVO_choice","2_SVO_time_First Click","2_SVO_time_Last Click","2_SVO_time_Page Submit","2_SVO_time_Click Count","3_SVO_choice","3_SVO_time_First Click","3_SVO_time_Last Click","3_SVO_time_Page Submit","3_SVO_time_Click Count","4_SVO_choice","4_SVO_time_First Click","4_SVO_time_Last Click","4_SVO_time_Page Submit","4_SVO_time_Click Count","5_SVO_choice","5_SVO_time_First Click","5_SVO_time_Last Click","5_SVO_time_Page Submit","5_SVO_time_Click Count","6_SVO_choice","6_SVO_time_First Click","6_SVO_time_Last Click","6_SVO_time_Page Submit","6_SVO_time_Click Count","7_SVO_choice","7_SVO_time_First Click","7_SVO_time_Last Click","7_SVO_time_Page Submit","7_SVO_time_Click Count","8_SVO_choice","8_SVO_time_First Click","8_SVO_time_Last Click","8_SVO_time_Page Submit","8_SVO_time_Click Count","9_SVO_choice","9_SVO_time_First Click","9_SVO_time_Last Click","9_SVO_time_Page Submit","9_SVO_time_Click Count","10_SVO_choice","10_SVO_time_First Click","10_SVO_time_Last Click","10_SVO_time_Page Submit","10_SVO_time_Click Count","11_SVO_choice","11_SVO_time_First Click","11_SVO_time_Last Click","11_SVO_time_Page Submit","11_SVO_time_Click Count","12_SVO_choice","12_SVO_time_First Click","12_SVO_time_Last Click","12_SVO_time_Page Submit","12_SVO_time_Click Count","13_SVO_choice","13_SVO_time_First Click","13_SVO_time_Last Click","13_SVO_time_Page Submit","13_SVO_time_Click Count","14_SVO_choice","14_SVO_time_First Click","14_SVO_time_Last Click","14_SVO_time_Page Submit","14_SVO_time_Click Count","15_SVO_choice","15_SVO_time_First Click","15_SVO_time_Last Click","15_SVO_time_Page Submit","15_SVO_time_Click Count","16_SVO_choice","16_SVO_time_First Click","16_SVO_time_Last Click","16_SVO_time_Page Submit","16_SVO_time_Click Count","17_SVO_choice","17_SVO_time_First Click","17_SVO_time_Last Click","17_SVO_time_Page Submit","17_SVO_time_Click Count","18_SVO_choice","18_SVO_time_First Click","18_SVO_time_Last Click","18_SVO_time_Page Submit","18_SVO_time_Click Count","19_SVO_choice","19_SVO_time_First Click","19_SVO_time_Last Click","19_SVO_time_Page Submit","19_SVO_time_Click Count","20_SVO_choice","20_SVO_time_First Click","20_SVO_time_Last Click","20_SVO_time_Page Submit","20_SVO_time_Click Count","21_SVO_choice","21_SVO_time_First Click","21_SVO_time_Last Click","21_SVO_time_Page Submit","21_SVO_time_Click Count","22_SVO_choice","22_SVO_time_First Click","22_SVO_time_Last Click","22_SVO_time_Page Submit","22_SVO_time_Click Count","23_SVO_choice","23_SVO_time_First Click","23_SVO_time_Last Click","23_SVO_time_Page Submit","23_SVO_time_Click Count","24_SVO_choice","24_SVO_time_First Click","24_SVO_time_Last Click","24_SVO_time_Page Submit","24_SVO_time_Click Count","Sex","Age","Pres_Orig","Loop_count","Pres_Orig_1","Pres_Orig_2","Pres_Orig_3","Pres_Orig_4","Pres_Orig_5","Pres_Orig_6","Pres_Orig_7","Pres_Orig_8","Pres_Orig_9","Pres_Orig_10","Pres_Orig_11","Pres_Orig_12","Pres_Orig_13","Pres_Orig_14","Pres_Orig_15","Pres_Orig_16","Pres_Orig_17","Pres_Orig_18","Pres_Orig_19","Pres_Orig_20","Pres_Orig_21","Pres_Orig_22","Pres_Orig_23","Pres_Orig_24","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","DeviceIdentifier"
"158","2021-07-19 09:25:09","2021-07-19 09:33:32","IP Address","100","503","True","2021-07-19 09:33:33","R_3HvLQxutwZp60ve","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","4.674","6.564","8.782","2","Rechte Option","5.523","5.523","7.143","1","Linke Option","4.178","4.619","7.206","2","Rechte Option","6.664","6.664","7.724","1","Rechte Option","4.744","4.744","6.266","1","Rechte Option","6.591","6.591","9.133","1","Linke Option","5.29","5.29","7.948","1","Rechte Option","6.691","6.691","8.869","1","Linke Option","6.027","6.027","9.038","1","Linke Option","9.647","9.647","12.066","1","Linke Option","6.075","6.075","8.036","1","Rechte Option","3.901","3.901","5.549","1","Rechte Option","3.906","3.906","5.575","1","Rechte Option","7.283","7.283","9.056","1","Rechte Option","5.919","5.919","8.731","1","Linke Option","5.979","5.979","8.318","1","Linke Option","4.053","4.053","5.632","1","Rechte Option","6.146","6.146","7.798","1","Rechte Option","5.268","5.268","6.744","1","Linke Option","6.438","10.648","12.471","2","Rechte Option","3.893","3.893","5.495","1","Rechte Option","6.321","6.321","7.944","1","Rechte Option","9.953","10.055","12.31","2","Rechte Option","5.51","5.51","7.925","1","männlich","47","1","24","1","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","0","0","0","1","1","21","20","17","1","24","18","3","11","9","4","5","16","22","13","19","8","14","2","12","6","15","23","7","10","NA"
"159","2021-07-19 09:29:25","2021-07-19 09:34:23","IP Address","100","298","True","2021-07-19 09:34:23","R_3JF8m1GKOOO8U3e","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","4.161","4.161","5.299","1","Rechte Option","4.84","4.84","6.017","1","Rechte Option","4.215","4.215","5.383","1","Rechte Option","6.243","6.243","7.947","1","Rechte Option","3.475","8.693","9.743","3","Rechte Option","8.195","8.195","9.55","1","Linke Option","3.397","3.397","4.671","1","Linke Option","3.478","3.478","4.807","1","Linke Option","3.088","3.088","4.81","1","Rechte Option","4.14","5.882","7.218","2","Rechte Option","3.411","3.411","4.752","1","Rechte Option","5.544","6.819","7.893","2","Linke Option","3.029","3.029","4.317","1","Rechte Option","5.378","5.378","6.59","1","Linke Option","6.066","6.066","7.509","1","Linke Option","3.529","3.529","5.358","1","Rechte Option","3.318","3.318","5.087","1","Linke Option","3.579","3.579","5.033","1","Linke Option","4.471","11.324","12.949","3","Linke Option","3.823","3.823","6.251","1","Linke Option","4.447","4.447","6.137","1","Linke Option","7.489","7.489","9.36","1","Linke Option","9.139","9.139","10.682","1","Linke Option","3.076","4.022","5.337","2","weiblich","30","0","24","1","0","1","0","1","1","1","0","0","0","0","0","0","1","1","0","1","1","1","0","1","1","0","0","1","14","2","6","11","21","23","7","17","16","12","20","3","13","4","24","9","8","5","10","19","18","22","15","NA"
"160","2021-07-19 10:19:45","2021-07-19 10:23:19","IP Address","100","213","True","2021-07-19 10:23:19","R_1ImxvuWG1zZVBCM","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","1.94","1.94","2.966","1","Rechte Option","4.288","5.952","6.952","3","Linke Option","1.91","3.141","4.273","2","Linke Option","1.66","1.66","4.113","1","Rechte Option","6.199","6.199","7.092","1","Linke Option","3.677","4.374","5.154","2","Rechte Option","2.37","3.113","4.067","2","Rechte Option","2.921","3.577","3.957","2","Linke Option","2.843","2.843","3.961","1","Rechte Option","2.196","2.196","3.287","1","Rechte Option","2.275","2.275","3.132","1","Rechte Option","4.966","4.966","5.93","1","Rechte Option","1.612","1.612","3.072","1","Linke Option","2.676","2.676","3.996","1","Linke Option","2.45","3.227","3.958","2","Linke Option","2.409","2.409","3.665","1","Rechte Option","3.177","4.074","5.405","2","Linke Option","2.218","3.122","3.835","2","Rechte Option","3.265","3.265","4.285","1","Linke Option","3.736","3.736","5.23","1","Rechte Option","11.66","11.66","12.368","1","Rechte Option","10.329","10.329","11.35","1","Rechte Option","7.907","7.907","10.167","1","Rechte Option","2.43","2.43","3.398","1","weiblich","28","0","24","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","19","9","18","24","16","5","2","15","23","14","20","21","4","7","12","13","10","8","3","1","6","22","11","17","NA"
"161","2021-07-19 10:17:45","2021-07-19 10:25:24","IP Address","100","459","True","2021-07-19 10:25:24","R_3Jy3hTbKWXYQm9z","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","2.375","2.375","3.565","1","Rechte Option","2.816","2.816","5.303","1","Rechte Option","2.777","2.777","4.047","1","Linke Option","2.1","2.1","4.015","1","Linke Option","3.18","3.951","7.547","2","Linke Option","2.404","2.404","4.187","1","Linke Option","7.733","7.733","9.741","1","Rechte Option","3.066","3.066","4.485","1","Linke Option","2.539","2.539","6.316","1","Rechte Option","3.279","3.279","34.32","1","Rechte Option","16.443","17.209","18.677","2","Linke Option","66.683","66.683","67.934","1","Rechte Option","3.426","3.426","10.273","1","Rechte Option","2.124","2.124","3.043","1","Rechte Option","4.84","4.84","6.567","1","Linke Option","6.054","6.054","8.604","1","Linke Option","2.129","2.129","3.118","1","Linke Option","11.546","11.546","12.604","1","Linke Option","65.844","65.844","67.562","1","Linke Option","45.622","45.622","46.816","1","Linke Option","4.599","4.599","5.849","1","Rechte Option","2.321","2.321","3.564","1","Rechte Option","3.024","3.024","4.672","1","Rechte Option","3.174","3.174","4.56","1","männlich","30","1","24","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","0","1","22","20","23","15","24","16","1","21","17","10","3","19","5","14","7","9","4","11","18","13","2","12","6","8","NA"
"162","2021-07-19 10:24:07","2021-07-19 10:28:51","IP Address","100","283","True","2021-07-19 10:28:52","R_2qxDpjS1ZdGbaVM","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","1.384","1.384","2.221","1","Linke Option","2.122","2.122","3.241","1","Linke Option","1.401","1.401","2.729","1","Rechte Option","2.24","2.24","2.964","1","Linke Option","1.777","1.777","2.59","1","Linke Option","1.768","1.768","2.707","1","Linke Option","1.774","5.37","6.555","3","Linke Option","1.974","2.851","3.633","2","Linke Option","2.35","2.35","3.441","1","Rechte Option","1.389","1.389","2.273","1","Rechte Option","1.687","1.687","2.708","1","Rechte Option","2.097","2.097","2.95","1","Rechte Option","1.584","1.584","2.253","1","Linke Option","1.613","2.83","3.2","2","Linke Option","2.062","2.062","3.111","1","Linke Option","1.393","1.393","2.365","1","Linke Option","1.846","1.846","3.466","1","Linke Option","2.151","2.151","3.05","1","Rechte Option","1.322","1.322","2.151","1","Linke Option","1.884","1.884","3.076","1","Rechte Option","2.956","2.956","4.537","1","Rechte Option","3.442","3.442","4.04","1","Linke Option","1.666","1.666","2.597","1","Linke Option","1.99","1.99","4.08","1","männlich","22","1","24","1","0","1","0","1","0","1","0","0","1","1","0","1","1","0","0","1","1","1","0","0","0","1","1","13","7","14","18","17","21","22","19","11","9","15","2","5","10","8","20","3","16","4","6","1","24","12","23","NA"
"163","2021-07-19 10:29:09","2021-07-19 10:33:19","IP Address","100","250","True","2021-07-19 10:33:19","R_dbE1XGlcgN9oslX","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","2.615","2.615","4.407","1","Linke Option","4.416","4.416","5.706","1","Linke Option","2.676","2.676","3.552","1","Rechte Option","6.301","6.301","8.004","1","Linke Option","2.953","2.953","3.848","1","Linke Option","3.826","3.826","5.016","1","Linke Option","1.993","1.993","2.998","1","Linke Option","2.025","3.156","4.629","3","Linke Option","2.978","2.978","4.043","1","Rechte Option","3.056","3.488","4.556","2","Rechte Option","5.449","5.449","7.775","1","Rechte Option","1.894","1.894","2.781","1","Rechte Option","2.948","2.948","3.959","1","Rechte Option","2.024","2.963","4.02","2","Rechte Option","5.457","5.457","6.934","1","Rechte Option","2.293","2.293","4.12","1","Rechte Option","3.931","4.843","7.031","2","Linke Option","2.785","2.785","4.626","1","Rechte Option","1.989","1.989","3.172","1","Rechte Option","2.24","2.24","4.046","1","Rechte Option","2.793","3.419","4.246","2","Rechte Option","2.902","2.902","4.694","1","Linke Option","2.578","2.578","4.042","1","Rechte Option","3.161","3.161","4.431","1","männlich","29","1","24","1","0","1","1","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","1","16","2","24","6","11","14","23","7","22","19","1","15","21","18","8","9","17","5","12","13","20","10","4","3","NA"
"164","2021-07-19 11:41:39","2021-07-19 11:46:40","IP Address","100","300","True","2021-07-19 11:46:40","R_2zj3kDplJN3rKnX","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","2.913","3.649","4.796","2","Linke Option","2.727","2.727","3.683","1","Rechte Option","2.669","2.669","3.505","1","Linke Option","3.559","3.559","4.347","1","Rechte Option","5.464","5.953","6.222","2","Linke Option","4.065","4.065","5.222","1","Linke Option","3.09","3.09","4.007","1","Rechte Option","5.417","5.417","5.983","1","Rechte Option","3.64","3.64","4.709","1","Rechte Option","3.56","3.56","4.23","1","Linke Option","3.662","3.662","4.587","1","Rechte Option","12.022","13.309","13.977","2","Linke Option","4.236","4.236","5.425","1","Linke Option","2.948","2.948","3.888","1","Rechte Option","4.282","4.282","4.974","1","Linke Option","7.538","7.538","8.394","1","Rechte Option","3.842","3.842","4.467","1","Linke Option","2.773","2.773","4.159","1","Linke Option","2.528","3.082","3.836","2","Linke Option","2.092","2.092","3.032","1","Linke Option","3.509","3.509","4.13","1","Rechte Option","4.632","4.632","5.243","1","Rechte Option","4.219","4.219","4.889","1","Linke Option","4.059","4.059","4.823","1","weiblich","26","1","24","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","1","0","1","0","0","1","1","20","10","3","12","8","11","9","22","5","17","2","15","18","13","16","1","19","4","14","7","23","24","21","6","NA"
"165","2021-07-19 11:40:30","2021-07-19 11:51:29","IP Address","100","658","True","2021-07-19 11:51:29","R_11aoweDF9OLqIoQ","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","7.726","7.726","8.922","1","Linke Option","6.105","6.105","7.476","1","Rechte Option","9.642","9.642","11.266","1","Linke Option","11.609","11.609","14.822","1","Rechte Option","17.647","17.647","18.686","1","Rechte Option","9.278","9.278","10.722","1","Rechte Option","5.323","5.323","7.653","1","Linke Option","7.017","7.017","9.515","1","Rechte Option","4.792","4.792","6.04","1","Linke Option","4.518","5.67","9","2","Linke Option","6.773","6.773","9.497","1","Linke Option","7.624","7.624","9.415","1","Linke Option","6.563","7.969","9.295","2","Rechte Option","10.609","10.609","11.682","1","Linke Option","5.204","5.204","6.986","1","Rechte Option","5.229","5.229","6.946","1","Rechte Option","4.517","4.517","6.222","1","Linke Option","7.956","7.956","9.584","1","Linke Option","7.523","7.523","8.977","1","Rechte Option","4.888","4.888","8.876","1","Rechte Option","21.661","21.661","22.517","1","Linke Option","105.457","105.457","109.799","1","Linke Option","5.652","5.652","8.173","1","Linke Option","4.361","4.361","6.198","1","männlich","27","1","24","0","1","0","1","1","1","1","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","1","20","14","15","9","18","24","4","5","3","8","6","17","2","13","21","16","23","1","7","19","10","11","12","22","NA"
"166","2021-07-19 11:46:11","2021-07-19 11:51:57","IP Address","100","346","True","2021-07-19 11:51:58","R_1rHMfC9Ig8ECDjw","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","3.68","3.68","4.495","1","Rechte Option","2.463","2.463","3.319","1","Rechte Option","1.721","2.754","4.48","2","Linke Option","3.577","3.577","5","1","Linke Option","3.688","3.688","4.586","1","Linke Option","1.865","1.865","5.187","1","Linke Option","5.065","6.2","6.598","2","Linke Option","13.995","13.995","15.039","1","Linke Option","2.084","2.084","3.217","1","Linke Option","1.422","1.422","2.35","1","Rechte Option","2.039","2.039","3.161","1","Linke Option","2.083","2.083","2.993","1","Linke Option","1.712","1.712","2.86","1","Linke Option","2.123","2.123","4.961","1","Rechte Option","2.25","3.171","3.999","2","Linke Option","2.052","3.261","3.635","2","Rechte Option","1.95","1.95","2.801","1","Rechte Option","1.957","1.957","2.758","1","Linke Option","2.928","2.928","3.804","1","Linke Option","3.711","3.711","4.578","1","Rechte Option","5.498","5.498","6.417","1","Linke Option","2.233","2.233","3.457","1","Rechte Option","2.248","2.248","3.08","1","Rechte Option","5.382","5.382","6.918","1","männlich","33","1","24","1","1","0","1","1","0","0","0","1","0","1","1","0","0","1","1","1","1","0","0","0","0","1","1","5","3","19","6","2","24","21","1","15","16","20","9","13","12","18","8","14","17","4","10","23","22","11","7","NA"
"167","2021-07-19 12:13:01","2021-07-19 12:41:17","IP Address","100","1695","True","2021-07-19 12:41:17","R_2RaleWzFSpRPhIi","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","4.738","4.738","5.764","1","Linke Option","6.063","9.127","10.283","3","Rechte Option","10.72","10.72","11.652","1","Rechte Option","4.768","4.768","5.658","1","Linke Option","11.053","11.053","11.817","1","Linke Option","4.208","4.208","5.148","1","Rechte Option","7.41","7.41","8.084","1","Linke Option","13.485","15.021","16.41","2","Rechte Option","4.205","4.205","5.287","1","Linke Option","9.873","9.873","11.717","1","Rechte Option","10.313","10.313","11.028","1","Linke Option","6.771","7.539","8.775","2","Linke Option","4.178","4.178","4.983","1","Linke Option","11.214","11.214","11.937","1","Linke Option","5.732","5.732","6.484","1","Rechte Option","6.583","6.583","7.436","1","Linke Option","4.679","4.679","6.347","1","Rechte Option","7.442","7.442","8.049","1","Linke Option","4.85","4.85","5.685","1","Rechte Option","3.588","3.588","4.783","1","Linke Option","6.231","6.231","7.299","1","Rechte Option","6.055","6.055","9.491","1","Linke Option","8.724","8.724","9.375","1","Linke Option","4.361","4.361","5.293","1","weiblich","29","1","24","0","1","1","1","0","1","1","1","1","0","1","0","1","0","1","0","0","1","0","1","1","0","1","1","19","23","1","18","11","10","2","20","16","15","14","6","17","13","5","8","24","3","4","21","7","9","12","22","NA"
"168","2021-07-19 12:47:53","2021-07-19 12:56:03","IP Address","100","490","True","2021-07-19 12:56:04","R_3nvWGrBZofLuWAc","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","6.215","6.215","8.473","1","Linke Option","5.686","5.686","7.366","1","Rechte Option","7.337","7.337","9.428","1","Rechte Option","5.52","5.52","6.977","1","Linke Option","6.026","6.026","7.617","1","Rechte Option","4.789","4.789","6.447","1","Rechte Option","3.673","3.673","4.975","1","Rechte Option","3.588","3.588","5.147","1","Rechte Option","5.3","5.3","6.822","1","Rechte Option","6.666","6.666","8.389","1","Rechte Option","5.628","5.628","7.844","1","Linke Option","6.412","6.412","7.695","1","Rechte Option","3.514","3.514","4.502","1","Rechte Option","13.674","13.674","15.223","1","Rechte Option","6.539","6.539","7.555","1","Linke Option","17.056","17.056","19.806","1","Linke Option","4.475","4.475","5.694","1","Linke Option","3.519","3.519","4.831","1","Rechte Option","3.732","3.732","4.829","1","Rechte Option","3.604","3.604","4.931","1","Linke Option","5.412","5.412","8.233","1","Linke Option","14.347","14.347","15.781","1","Rechte Option","5.006","5.006","6.327","1","Linke Option","8.303","8.303","9.574","1","weiblich","22","0","24","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","8","23","2","17","10","22","12","24","7","14","4","9","6","5","21","1","18","11","19","15","16","3","20","13","NA"
"169","2021-07-19 12:57:03","2021-07-19 13:23:49","IP Address","100","1606","True","2021-07-19 13:23:49","R_3g1STYWg9Tecu30","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","4.908","4.908","6.265","1","Linke Option","7.492","7.492","8.39","1","Rechte Option","7.272","7.272","8.792","1","Rechte Option","9.618","9.618","10.427","1","Linke Option","52.149","52.149","53.983","1","Rechte Option","19.312","19.312","20.258","1","Rechte Option","4.06","4.06","4.841","1","Rechte Option","16.404","16.404","17.265","1","Linke Option","43.364","43.364","44.159","1","Linke Option","29.691","29.691","30.549","1","Rechte Option","19.957","19.957","21.902","1","Linke Option","17.272","17.272","19.999","1","Linke Option","6.412","6.412","7.323","1","Rechte Option","16.564","16.564","17.242","1","Linke Option","7.14","7.14","8.115","1","Rechte Option","52.469","52.469","53.33","1","Linke Option","14.562","14.562","19.941","1","Linke Option","38.278","38.278","40.411","1","Linke Option","11.977","12.689","13.235","2","Rechte Option","7.664","7.664","8.558","1","Rechte Option","22.926","22.926","23.584","1","Rechte Option","30.596","30.596","31.434","1","Linke Option","10.756","10.756","12.881","1","Linke Option","7.001","7.001","8.251","1","weiblich","26","1","24","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1","1","0","0","1","1","1","0","1","1","18","5","12","23","6","20","21","2","16","19","14","10","15","11","17","9","1","22","13","24","8","7","4","3","NA"
"170","2021-07-19 13:39:27","2021-07-19 13:45:38","IP Address","100","370","True","2021-07-19 13:45:39","R_eJx7FMfatqR76WR","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","4.054","10.6","13.09","2","Linke Option","6.462","6.462","9.021","1","Linke Option","2.5","2.5","4.912","1","Rechte Option","8.521","8.521","9.889","1","Linke Option","5.084","6.212","7.281","2","Linke Option","4","4","5.732","1","Linke Option","3.378","4.315","5.981","2","Rechte Option","10.793","10.793","11.902","1","Rechte Option","4.778","5.853","6.448","2","Rechte Option","8.278","8.278","10.037","1","Linke Option","4.704","4.704","7.205","1","Linke Option","4.714","4.714","6.445","1","Linke Option","2.958","7.157","9.163","3","Linke Option","3.453","3.453","5.173","1","Linke Option","5.181","6.034","7.399","2","Linke Option","7.214","7.214","8.712","1","Linke Option","5.883","5.883","7.576","1","Rechte Option","4.661","4.661","7.757","1","Rechte Option","4.75","4.75","6.325","1","Rechte Option","3.045","4.003","5.702","2","Linke Option","23.879","23.879","28.911","1","Rechte Option","5.001","5.001","8.696","1","Rechte Option","2.652","2.652","3.994","1","Linke Option","6.862","7.63","9.036","2","weiblich","24","0","24","1","1","1","1","0","1","1","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","19","9","7","17","15","23","13","24","22","18","1","8","2","21","14","5","16","4","12","10","6","3","11","20","NA"
"171","2021-07-19 13:31:28","2021-07-19 13:50:40","IP Address","100","1151","True","2021-07-19 13:50:40","R_0MvlqoJMXd3P4zL","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","4.64","4.64","6.199","1","Rechte Option","10.406","11.579","12.482","2","Linke Option","3.665","3.665","5.04","1","Linke Option","5.236","5.236","7.295","1","Rechte Option","5.218","5.218","6.709","1","Linke Option","3.331","3.331","4.956","1","Rechte Option","4.101","4.101","5.06","1","Linke Option","8.697","8.697","9.638","1","Rechte Option","2.962","2.962","3.904","1","Rechte Option","3.415","3.415","4.491","1","Rechte Option","3.855","4.883","5.439","2","Linke Option","10.627","10.627","11.67","1","Linke Option","2.819","2.819","3.812","1","Linke Option","6.917","6.917","7.992","1","Rechte Option","3.968","3.968","4.926","1","Linke Option","3.551","3.551","5.326","1","Linke Option","6.666","6.666","7.742","1","Linke Option","4.4","4.4","5.715","1","Rechte Option","3.919","3.919","5.044","1","Rechte Option","4.184","4.184","5.075","1","Linke Option","3.335","3.335","5.294","1","Rechte Option","5.076","5.076","6.227","1","Linke Option","3.286","3.286","4.61","1","Linke Option","5.148","5.148","6.396","1","weiblich","27","1","24","0","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0","1","1","1","0","0","1","3","1","19","6","21","8","17","16","14","13","12","20","7","5","11","15","2","10","18","24","4","9","23","22","NA"
"172","2021-07-19 14:50:54","2021-07-19 14:58:35","IP Address","100","460","True","2021-07-19 14:58:35","R_3jZNYzBnhC13a2z","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","4.627","4.627","6.781","1","Rechte Option","7.429","7.429","8.909","1","Linke Option","8.787","8.787","10.703","1","Linke Option","9.127","9.127","10.883","1","Linke Option","6.517","6.517","7.933","1","Linke Option","7.555","7.555","11.166","1","Linke Option","5.524","5.524","7.116","1","Linke Option","6.208","6.208","7.723","1","Linke Option","6.709","6.709","8.09","1","Linke Option","7.523","7.523","9.123","1","Rechte Option","7.569","7.569","10.774","1","Linke Option","5.397","5.397","7.032","1","Linke Option","15.489","17.986","19.58","2","Rechte Option","6.548","6.548","8.138","1","Linke Option","7.188","7.188","10.154","1","Rechte Option","6.288","6.288","7.972","1","Rechte Option","6.921","6.921","8.71","1","Rechte Option","5.852","5.852","7.906","1","Rechte Option","5.07","5.07","6.913","1","Linke Option","6.258","6.258","9.619","1","Linke Option","7.871","7.871","11.613","1","Rechte Option","16.132","16.132","17.682","1","Rechte Option","9","9","10.775","1","Linke Option","5.356","5.356","7.801","1","weiblich","22","1","24","0","1","0","0","0","1","0","1","0","1","0","1","1","0","1","0","1","1","0","0","1","0","1","1","10","20","11","3","17","1","14","13","15","23","5","24","2","22","16","21","19","8","7","4","9","18","12","6","NA"
"173","2021-07-19 14:55:22","2021-07-19 15:01:49","IP Address","100","387","True","2021-07-19 15:01:49","R_eRNqiLE0dBF1X9L","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","6.003","6.003","7.221","1","Rechte Option","9.628","9.628","10.741","1","Rechte Option","11.588","13.281","14.02","2","Linke Option","6.791","6.791","10.401","1","Rechte Option","6.357","10.125","11.079","2","Rechte Option","8.112","8.112","9.057","1","Linke Option","6.375","6.375","7.593","1","Rechte Option","16.503","16.503","17.304","1","Linke Option","6.696","6.696","7.671","1","Linke Option","7.815","7.815","9.076","1","Linke Option","10.324","10.324","11.34","1","Linke Option","8.13","8.13","13.562","1","Linke Option","15.762","15.762","16.778","1","Rechte Option","5.385","5.385","6.643","1","Rechte Option","9.509","9.509","10.364","1","Linke Option","14.86","14.86","16.259","1","Linke Option","7.469","7.469","8.575","1","Rechte Option","8.004","8.004","10.011","1","Rechte Option","9.17","9.17","12.505","1","Linke Option","9.589","9.589","11.117","1","Rechte Option","9.501","9.501","10.412","1","Linke Option","5.772","5.772","7.387","1","Linke Option","6.606","6.606","7.878","1","Linke Option","6.302","6.302","7.252","1","weiblich","23","1","24","1","1","0","0","0","1","1","1","1","1","0","1","1","0","0","1","0","0","1","1","0","0","1","1","17","10","22","5","18","24","15","8","20","2","7","6","12","9","23","11","13","1","14","3","4","21","19","16","NA"
"174","2021-07-19 14:58:38","2021-07-19 15:08:49","IP Address","100","610","True","2021-07-19 15:08:50","R_20M1ZSyklirjH4c","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","3.508","3.508","4.972","1","Linke Option","4.28","4.28","5.204","1","Linke Option","7.181","7.181","8.39","1","Rechte Option","9.387","9.387","10.176","1","Linke Option","6.066","6.066","6.955","1","Linke Option","3.422","3.422","4.33","1","Linke Option","2.952","2.952","3.792","1","Rechte Option","5.164","5.164","5.878","1","Linke Option","5.3","5.3","6.214","1","Rechte Option","14.278","14.278","15.178","1","Rechte Option","3.302","3.302","4.046","1","Rechte Option","8.597","8.597","13.038","1","Rechte Option","3.188","3.188","3.917","1","Rechte Option","6.568","6.568","7.41","1","Rechte Option","6.458","6.458","7.506","1","Linke Option","10.426","20.86","22.259","2","Linke Option","5.601","8.014","10.131","2","Linke Option","55.822","55.822","56.824","1","Rechte Option","31.93","31.93","32.77","1","Linke Option","8.462","8.462","9.819","1","Rechte Option","6.382","6.382","7.036","1","Rechte Option","7.722","7.722","9.051","1","Rechte Option","2.898","2.898","4.104","1","Rechte Option","11.121","11.121","12.088","1","weiblich","22","0","24","0","1","1","1","1","0","1","1","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","18","19","11","4","23","13","22","21","8","15","17","9","20","14","7","1","2","24","16","6","10","5","12","3","NA"
